id,sentence,difficulty,processed_sentence,sentence_length,avg_word_length,type_token_ratio,syntactic_complexity,pos_tags,PUNCT,ADV,CCONJ,X,AUX,DET,PRON,NUM,NOUN,INTJ,ADP,ADJ,VERB,PROPN,SCONJ
1554,Il commence à y avoir de la pluie et du vent. C'est le moment de sortir mon manteau et mon parapluie !,A1,il commencer à y avoir de le pluie et de vent cest le moment de sortir mon manteau et mon parapluie,22,3.6818181818181817,0.8636363636363636,0,"{'PRON': 3, 'VERB': 3, 'ADP': 4, 'DET': 4, 'NOUN': 5, 'CCONJ': 2, 'PUNCT': 2, 'AUX': 1}",2,0,2,0,1,4,3,0,5,0,4,0,3,0,0
1555,On les appelle les nouveaux pères .,B1,on le appeler le nouveau père,7,4.142857142857143,0.8571428571428571,0,"{'PRON': 1, 'DET': 2, 'VERB': 1, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 1}",1,0,0,0,0,2,1,0,1,0,0,1,1,0,0
1556,Tu veux venir avec moi demain soir au concert du chanteur M ?,A2,tu veux venir avec moi demain soir au concert de chanteur m,13,3.769230769230769,1.0,0,"{'PRON': 2, 'ADJ': 1, 'VERB': 1, 'ADP': 3, 'ADV': 1, 'NOUN': 4, 'PUNCT': 1}",1,1,0,0,0,0,2,0,4,0,3,1,1,0,0
1557,"Elle entend le clapotis de vagues, le cri des enfants qui jouent, la sirène d'un bateau rentrant au port.",B1,lui entendre le clapotis de vague le cri un enfant qui jouer le sirène dun bateau rentrer au port,19,4.578947368421052,0.9473684210526315,2,"{'PRON': 2, 'VERB': 3, 'DET': 5, 'NOUN': 7, 'ADP': 3, 'PUNCT': 3}",3,0,0,0,0,5,2,0,7,0,3,0,3,0,0
1558,"C'était presque la première fois, parce qu'elle ne sourit pas très souvent.",B1,céter presque le premier fois parce quel ne sourire pas très souvent,12,5.333333333333333,1.0,1,"{'PRON': 2, 'AUX': 1, 'ADV': 5, 'DET': 1, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 2, 'SCONJ': 2, 'VERB': 1}",2,5,0,0,1,1,2,0,1,0,0,1,1,0,2
1559,"À 40 ans, il est usé.",B1,à 40 an il être user,6,2.6666666666666665,1.0,1,"{'ADP': 1, 'NUM': 1, 'NOUN': 1, 'PUNCT': 2, 'PRON': 1, 'AUX': 1, 'VERB': 1}",2,0,0,0,1,0,1,1,1,0,1,0,1,0,0
1560,"Une vieille dame : Celle-ci, c'est la Harco, là-bas dans le fond, c'est la Coucou de Rennes",A2,un vieux dame   celleci cest le harco làba dans le fond cest le coucou de renne,17,4.411764705882353,0.8823529411764706,3,"{'DET': 4, 'ADJ': 2, 'NOUN': 5, 'PUNCT': 4, 'PRON': 4, 'AUX': 2, 'PROPN': 2, 'ADV': 1, 'ADP': 2}",4,1,0,0,2,4,4,0,5,0,2,2,0,2,0
1561,"En parallèle, les romans et les films de science-fiction ont présenté des robots, comme les Transformers par exemple, aux pouvoirs surhumains.",C1,en parallèle le roman et le film de sciencefiction avoir présenter un robot comme le transformer par exemple à pouvoir surhumain,21,5.809523809523809,0.9047619047619048,3,"{'ADP': 5, 'NOUN': 9, 'PUNCT': 4, 'DET': 4, 'CCONJ': 1, 'PROPN': 1, 'AUX': 1, 'VERB': 1, 'ADJ': 1}",4,0,1,0,1,4,0,0,9,0,5,1,1,1,0
1562,"En plus d'une formation aux langages informatiques purs, Sayna impose aussi l'apprentissage d'une toute autre forme de code.",B2,en plus dune formation à langage informatique pur sayna imposer aussi lapprentissage dun tout autre forme de code,18,5.944444444444445,0.9444444444444444,1,"{'ADP': 5, 'ADV': 2, 'DET': 4, 'NOUN': 6, 'ADJ': 2, 'PUNCT': 2, 'PROPN': 1, 'VERB': 1}",2,2,0,0,0,4,0,0,6,0,5,2,1,1,0
1563,"Si ces tests confirment l'anomalie, un médecin du service de transfusion prendra contact et informera le donneur, au plus tard dans les dix jours qui suivent le prélèvement.",C1,si ce test confirmer lanomalie un médecin de service de transfusion prendra contact et informer le donneur au plus tard dans le dix jour qui suivre le prélèvement,28,5.214285714285714,0.9642857142857143,2,"{'SCONJ': 1, 'DET': 6, 'NOUN': 9, 'VERB': 3, 'PUNCT': 3, 'ADP': 4, 'ADJ': 1, 'CCONJ': 1, 'ADV': 2, 'NUM': 1, 'PRON': 1}",3,2,1,0,0,6,1,1,9,0,4,1,3,0,1
1564,"Mais si, ça me fait plaisir d'aller à Bâle avec vous.",B1,mais si cela me faire plaisir daller à bâle avec vous,11,3.909090909090909,1.0,1,"{'CCONJ': 1, 'SCONJ': 1, 'PUNCT': 2, 'PRON': 3, 'VERB': 2, 'NOUN': 1, 'ADP': 3, 'PROPN': 1}",2,0,1,0,0,0,3,0,1,0,3,0,2,1,1
1565,"Tout à coup, il y eut un hurlement, un craquement parmi les branches, et un petit homoncule rose arriva vers nous en poussant des cris.",C2,tout à coup il y avoir un hurlement un craquement parmi le branche et un petit homoncul rose arriver vers nous en pousser de cri,25,4.44,0.92,3,"{'ADV': 1, 'ADP': 5, 'NOUN': 6, 'PUNCT': 4, 'PRON': 3, 'VERB': 3, 'DET': 4, 'CCONJ': 1, 'ADJ': 2}",4,1,1,0,0,4,3,0,6,0,5,2,3,0,0
1566,"En 2007, moins de 8% des déchets des entreprises ont fait l'objet d'une collecte sélective. Un résultat largement inférieur à celui des déchets ménagers, qui forment la grande majorité des quelque 2 millions de tonnes de déchets électroniques produits chaque année en France, selon l'Agence de l'environnement et de la maîtrise d'énergie (Ademe).",B2,en 2007 moins de 8 de déchet de entreprise avoir faire lobjet dun collect sélectif un résultat largement inférieur à celui de déchet ménager qui former le grand majorité de quelque 2 million de tonne de déchet électronique produire chaque année en france selon lagence de lenvironnement et de le maîtrise dénergie ademe,53,5.547169811320755,0.8113207547169812,3,"{'ADP': 15, 'NUM': 3, 'PUNCT': 7, 'ADV': 2, 'NOUN': 17, 'AUX': 1, 'VERB': 3, 'DET': 8, 'ADJ': 6, 'PRON': 2, 'PROPN': 1, 'CCONJ': 1}",7,2,1,0,1,8,2,3,17,0,15,6,3,1,0
1567,"En Occasionnel, il s'agit de 15 manches maximum, la première équipe à gagner 8 manches l'emporte.",B2,en occasionnel il sagit de 15 manche maximum le premier équipe à gagner 8 manche lemport,16,5.125,0.9375,2,"{'ADP': 3, 'NOUN': 5, 'PUNCT': 3, 'PRON': 2, 'VERB': 2, 'NUM': 2, 'ADJ': 2, 'DET': 2}",3,0,0,0,0,2,2,2,5,0,3,2,2,0,0
1568,"Deux passions artistiques qui lui permettent d'accéder à son premier rôle au cinéma : celui d'une professeure de piano dans le film Au revoir les enfants, de Louis Malle.",C1,deux passion artistique qui luire permettre daccéder à son premier rôle au cinéma   celui dune professeure de piano dans le film au revoir le enfant de louis malle,29,4.896551724137931,0.9655172413793104,1,"{'NUM': 1, 'NOUN': 6, 'ADJ': 2, 'PRON': 3, 'VERB': 3, 'ADP': 8, 'DET': 4, 'PUNCT': 3, 'PROPN': 3}",3,0,0,0,0,4,3,1,6,0,8,2,3,3,0
1569,Tu vois le château là-bas ?,A1,tu voir le château làba,6,3.6666666666666665,1.0,0,"{'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 2, 'ADV': 1, 'ADJ': 1, 'PUNCT': 1}",1,1,0,0,0,1,1,0,2,0,0,1,1,0,0
1570,On dirait qu'il y a beaucoup de travaux à faire.,B1,on dire quil y avoir beaucoup de travail à faire,10,3.9,1.0,0,"{'PRON': 3, 'VERB': 3, 'SCONJ': 1, 'ADV': 1, 'ADP': 2, 'NOUN': 1, 'PUNCT': 1}",1,1,0,0,0,0,3,0,1,0,2,0,3,0,1
1571,"Comme il ne pouvait pas sortir, il s'enveloppa dans son manteau, se coucha à terre, et dormit comme les serpents.",A2,comme il ne pouvoir pas sortir il senvelopper dans son manteau se coucher à terre et dormir comme le serpent,20,4.7,0.95,3,"{'SCONJ': 1, 'PRON': 4, 'ADV': 2, 'VERB': 5, 'PUNCT': 4, 'ADP': 3, 'DET': 2, 'NOUN': 3, 'CCONJ': 1}",4,2,1,0,0,2,4,0,3,0,3,0,5,0,1
1572,"Cela suppose de totalement repenser la classe évidemment, puisque le cours, le modèle transmissif classique doit être fait à la maison, donc il faut d'autres activités en classe, des activités qui vont supposer en effet des questionnaires à choix multiple, ou éventuellement l'utilisation de boîtiers de vote, des ateliers.",C2,celer supposer de totalement repenser le classe évidemment puisque le cours le modèle transmissif classique devoir être faire à le maison donc il falloir dautre activité en classe de activité qui aller supposer en effet de questionnaire à choix multiple ou éventuellement lutilisation de boîtier de vote de atelier,49,5.612244897959184,0.8163265306122449,6,"{'PRON': 3, 'VERB': 7, 'ADP': 8, 'ADV': 4, 'DET': 8, 'NOUN': 14, 'PUNCT': 7, 'SCONJ': 1, 'ADJ': 4, 'AUX': 1, 'CCONJ': 1}",7,4,1,0,1,8,3,0,14,0,8,4,7,0,1
1573,"Cette notion désignait essentiellement, et de façon pragmatique, un équilibre purement mécanique entre les puissances du Continent européen, qui devait prévenir l'apparition d'une hégémonie quelconque: lorsque l'équilibre était troublé, les autres États le reconstituaient quasi automatiquement en s'alliant contre le perturbateur.",C2,ce notion désigner essentiellement et de façon pragmatique un équilibre purement mécanique entrer le puissance de continent européen qui devoir prévenir lapparition dun hégémonie quelconque lorsque léquilibre être troubler le autre état le reconstituaient quasi automatiquemer en sallier contre le perturbateur,41,7.097560975609756,0.9512195121951219,4,"{'DET': 9, 'NOUN': 12, 'VERB': 5, 'ADV': 3, 'PUNCT': 6, 'CCONJ': 1, 'ADP': 6, 'ADJ': 5, 'PRON': 2, 'SCONJ': 1, 'AUX': 1}",6,3,1,0,1,9,2,0,12,0,6,5,5,0,1
1574,"C'est juste une petite infection, on va vous soigner.",B1,cest juste un petit infection on aller vous soigner,9,5.0,1.0,1,"{'PRON': 3, 'AUX': 1, 'ADV': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 2, 'VERB': 2}",2,1,0,0,1,1,3,0,1,0,0,1,2,0,0
1575,"Et Forestier, presque couché sur le canapé, une jambe repliée sous lui, la serviette glissée dans son gilet pour ne point maculer son habit, déclara 151 tout à coup, avec un rire convaincu de sceptique : ""Sacristi oui, on s'en paierait si on était sûr du silence. Bigre de bigre ! les pauvres maris !""",C2,et forestier presque coucher sur le canapé un jambe replier sou luire le serviette glisser dans son gilet pour ne poindre maculer son habit déclara 151 tout à coup avec un rire convaincre de sceptique   sacristi oui on sen payer si on être sûr de silence bigr de bigre   le pauvre mari,55,4.490909090909091,0.9454545454545454,6,"{'CCONJ': 1, 'PROPN': 2, 'PUNCT': 12, 'ADV': 3, 'VERB': 8, 'ADP': 9, 'DET': 7, 'NOUN': 12, 'PRON': 5, 'NUM': 1, 'ADJ': 3, 'SCONJ': 1, 'AUX': 1}",12,3,1,0,1,7,5,1,12,0,9,3,8,2,1
1576,"Au fil de retours en arrière éclairant la vie passée de l'héroïne, l'écrivaine chronique par touches la disparition successive de plusieurs spécimens.",C1,au fil de retour en arrière éclairer le vie passer de lhéroïne lécrivaine chronique par toucher le disparition successif de plusieurs spécimen,22,5.863636363636363,0.8636363636363636,1,"{'ADP': 6, 'NOUN': 9, 'VERB': 2, 'DET': 5, 'PUNCT': 2, 'PRON': 1, 'ADJ': 1}",2,0,0,0,0,5,1,0,9,0,6,1,2,0,0
1577,"Les gamins, vêtus pareillement à leurs papas, semblaient incommodés par leurs habits neufs (beaucoup même étrennèrent ce jour-là la première paire de bottes de leur existence), et l'on voyait à côté d'eux, ne soufflant mot dans la robe blanche de sa première communion rallongée pour la circonstance, quelque grande fillette de quatorze ou seize ans, leur cousine ou leur soeur aînée sans doute, rougeaude, ahurie, les cheveux gras de pommade à la rose, et ayant bien peur de salir ses gants.",C2,le gamin vêtu pareillemer à leur papa sembler incommoder par leur habit neuf beaucoup même étrennèrent ce jourlà le premier paire de botte de son existence et lon voir à côté deux ne souffler mot dans le robe blanc de son premier communion rallonger pour le circonstance quelque grand fillette de quatorze ou seize an son cousin ou son soeur aîné sans doute rougeaud ahurir le cheveux gras de pommade à le rose et avoir bien peur de salir son gant,81,5.08641975308642,0.8024691358024691,10,"{'DET': 15, 'NOUN': 24, 'PUNCT': 13, 'ADV': 5, 'ADP': 14, 'VERB': 6, 'ADJ': 9, 'PRON': 4, 'CCONJ': 4, 'NUM': 2, 'AUX': 1}",13,5,4,0,1,15,4,2,24,0,14,9,6,0,0
1578,Quel dommage que personne ne veuille faire de discours pour son départ en retraite la semaine prochaine.,B1,quel dommage que personne ne vouloir faire de discours pour son départ en retraite le semaine prochain,17,5.176470588235294,1.0,0,"{'DET': 4, 'NOUN': 6, 'PRON': 1, 'ADV': 1, 'VERB': 2, 'ADP': 2, 'ADJ': 1, 'PUNCT': 1}",1,1,0,0,0,4,1,0,6,0,2,1,2,0,0
1579,"Neuf militants de l'ONG, vêtus de jaune ou de blanc, ont escaladé, vers 9 heures du matin, le grillage du tarmac de l'aéroport et se sont déployés autour d'un avion Boeing 777 de la compagnie Air France, stationné au sol et sans passager à bord.",C1,neuf militant de long vêtu de jaune ou de blanc avoir escalader vers 9 heure de matin le grillage de tarmac de laéroport et se être déployer autour dun avion boeing 777 de le compagnie air france stationner au sol et sans passager à bord,45,4.466666666666667,0.8666666666666667,5,"{'ADP': 13, 'NOUN': 14, 'DET': 6, 'PUNCT': 6, 'CCONJ': 3, 'ADJ': 2, 'AUX': 2, 'NUM': 2, 'PRON': 1, 'VERB': 2, 'ADV': 1, 'PROPN': 2}",6,1,3,0,2,6,1,2,14,0,13,2,2,2,0
1580,Les enfants étaient allés dans le bois des chênes pour couper des branches et se faire des couronnes en feuilles à la manière des empereurs romains.,B2,le enfant être aller dans le bois de chêne pour couper un branche et se faire un couronne en feuille à le manière de empereur romain,26,4.730769230769231,0.8846153846153846,0,"{'DET': 5, 'NOUN': 8, 'AUX': 1, 'VERB': 3, 'ADP': 6, 'CCONJ': 1, 'PRON': 1, 'ADJ': 1, 'PUNCT': 1}",1,0,1,0,1,5,1,0,8,0,6,1,3,0,0
1581,La corruption se ressent à différents niveaux: les salaires sont si bas que les employés sont tentés d'accepter des pots-de-vin pour approuver des plans d'exploitation qu'ils n'ont jamais vus.,B2,le corruption se ressentir à différent niveau le salaire être si bas que le employé être tenter daccepter de potsdevin pour approuver de plan dexploitation quils nont jamais voir,29,5.655172413793103,0.896551724137931,0,"{'DET': 4, 'NOUN': 7, 'PRON': 3, 'VERB': 5, 'ADP': 5, 'ADJ': 2, 'PUNCT': 2, 'AUX': 3, 'ADV': 3, 'SCONJ': 1}",2,3,0,0,3,4,3,0,7,0,5,2,5,0,1
1582,J'ai eu soif et j'ai pris un café,A2,jai avoir soif et jai prendre un café,8,3.25,1.0,0,"{'PRON': 2, 'AUX': 2, 'VERB': 2, 'NOUN': 2, 'CCONJ': 1, 'DET': 1}",0,0,1,0,2,1,2,0,2,0,0,0,2,0,0
1583,"Pourtant, ce geste familier rappelle quotidiennement la construction inégalitaire du Monde initiée au XVe siècle.",C1,pourtant ce geste familier rappeler quotidiennement le construction inégalitaire de monde initier au xv siècle,15,6.6,1.0,1,"{'ADV': 2, 'PUNCT': 2, 'DET': 2, 'NOUN': 3, 'ADJ': 3, 'VERB': 2, 'ADP': 2, 'PROPN': 1}",2,2,0,0,0,2,0,0,3,0,2,3,2,1,0
1584,"Votre nom, comment ça s'écrit ?",A1,votre nom comment cela sécrit,6,4.333333333333333,1.0,1,"{'DET': 1, 'NOUN': 1, 'PUNCT': 2, 'ADV': 1, 'PRON': 2, 'VERB': 1}",2,1,0,0,0,1,2,0,1,0,0,0,1,0,0
1585,Je reste à la maison,A1,je reste à le maison,5,3.2,1.0,0,"{'PRON': 1, 'VERB': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1}",0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1586,Je promène le chien de ma voisine qui est en vacances.,A1,je promener le chien de mon voisin qui être en vacance,11,4.0,1.0,0,"{'PRON': 2, 'VERB': 1, 'DET': 2, 'NOUN': 3, 'ADP': 2, 'AUX': 1, 'PUNCT': 1}",1,0,0,0,1,2,2,0,3,0,2,0,1,0,0
1587,Il ne me laisse pas regarder la télévision.,A1,il ne me laisse pas regarder le télévision,8,4.5,1.0,0,"{'PRON': 2, 'ADV': 2, 'VERB': 2, 'DET': 1, 'NOUN': 1, 'PUNCT': 1}",1,2,0,0,0,1,2,0,1,0,0,0,2,0,0
1588,"Eh bien alors séduis, fais ton odieux travail de technique et perds ton âme.",C1,eh bien alors séduire fai ton odieux travail de technique et perdre ton âm,14,4.5,0.9285714285714286,1,"{'NOUN': 4, 'ADV': 3, 'PUNCT': 2, 'ADJ': 4, 'ADP': 1, 'CCONJ': 1, 'VERB': 1}",2,3,1,0,0,0,0,0,4,0,1,4,1,0,0
1589,"La journée de dimanche a été particulièrement meurtrière avec au moins 18 morts dans les rangs des manifestants, d'après les Nations Unies.",B2,le journée de dimanche avoir être particulièrement meurtrier avec au moins 18 mort dans le rang de manifestant daprès le nation uni,22,5.363636363636363,0.9545454545454546,1,"{'DET': 3, 'NOUN': 6, 'ADP': 7, 'AUX': 2, 'ADV': 2, 'ADJ': 2, 'NUM': 1, 'PUNCT': 2}",2,2,0,0,2,3,0,1,6,0,7,2,0,0,0
1590,"Le seuil de douleur est à environ 120 dB, mais l'oreille est vulnérable dès le seuil de 90 dB avec une écoute de plusieurs heures.",B2,le seuil de douleur être à environ 120 db mais loreill être vulnérable dès le seuil de 90 db avec un écoute de plusieurs heure,25,4.24,0.84,1,"{'DET': 5, 'NOUN': 8, 'ADP': 6, 'AUX': 2, 'ADV': 1, 'NUM': 2, 'PUNCT': 2, 'CCONJ': 1, 'ADJ': 1}",2,1,1,0,2,5,0,2,8,0,6,1,0,0,0
1591,"La tradition nord-américaine veut qu'on se retrouve en famille pour manger une dinde farcie accompagnée d'une purée de pommes de terre, de patates douces, d'une gelée de canneberges et une tarte à la citrouille",B2,le tradition nordaméricain vouloir quon se retrouver en famille pour manger un dinde farci accompagner dune purée de pomme de terre de patate doucer dun gelée de canneberge et un tarte à le citrouille,34,5.205882352941177,0.8529411764705882,2,"{'DET': 6, 'NOUN': 11, 'ADJ': 3, 'VERB': 4, 'SCONJ': 1, 'PRON': 2, 'ADP': 9, 'PUNCT': 2, 'CCONJ': 1}",2,0,1,0,0,6,2,0,11,0,9,3,4,0,1
1592,Tu es toujours étudiant ?,A1,taire être toujours étudier,5,4.2,1.0,0,"{'ADJ': 2, 'NOUN': 1, 'ADV': 1, 'PUNCT': 1}",1,1,0,0,0,0,0,0,1,0,0,2,0,0,0
1593,"Avec les prévisions météo, on peut savoir quel temps il fera le soir, le lendemain ou dans la semaine",B1,avec le prévision météo on pouvoir savoir quel temps il faire le soir le lendemain ou dans le semaine,19,4.368421052631579,0.9473684210526315,2,"{'ADP': 2, 'DET': 5, 'NOUN': 5, 'ADJ': 1, 'PUNCT': 2, 'PRON': 2, 'VERB': 3, 'CCONJ': 1}",2,0,1,0,0,5,2,0,5,0,2,1,3,0,0
1594,Le concept est simple : chaque ménage peut déposer son appareil hors d'usage contre l'achat d'un neuf chez le même distributeur.,B2,le concept être simple   chaque ménage pouvoir déposer son appareil hors dusage contre lachat dun neuf chez le même distributeur,21,5.142857142857143,1.0,0,"{'DET': 6, 'NOUN': 6, 'AUX': 1, 'ADJ': 3, 'PUNCT': 2, 'VERB': 2, 'ADP': 5}",2,0,0,0,1,6,0,0,6,0,5,3,2,0,0
1595,Je suis déçu que la réunion d'hier se termine de cette manière.,B1,je être décevoir que le réunion dhier se termine de ce manière,12,4.333333333333333,1.0,0,"{'PRON': 2, 'AUX': 1, 'VERB': 1, 'SCONJ': 1, 'DET': 2, 'NOUN': 3, 'ADP': 2, 'ADV': 1, 'PUNCT': 1}",1,1,0,0,1,2,2,0,3,0,2,0,1,0,1
1596,Je vous coupe les cheveux comme cela ?,A1,je vous coupe le cheveux comme celer,8,3.875,1.0,0,"{'PRON': 3, 'VERB': 1, 'DET': 1, 'ADJ': 1, 'ADP': 1, 'PUNCT': 1}",1,0,0,0,0,1,3,0,0,0,1,1,1,0,0
1597,Pourquoi il ne parle pas ?,A1,pourquoi il ne parler pas,6,3.5,1.0,0,"{'ADV': 3, 'PRON': 1, 'VERB': 1, 'PUNCT': 1}",1,3,0,0,0,0,1,0,0,0,0,0,1,0,0
1598,"Plusieurs caractéristiques des anciens rapports sociaux ont été conservées - notamment l'interdisciplinarité (on trouvera ici des contributions d'économistes, de sociologues, de politologues, de démographes) et le plurilinguisme (le rapport est publié en allemand, en français et en anglais, afin d'ouvrir et d'internationaliser le débat).",C1,plusieurs caractéristique de ancien rapport social avoir être conserver   notamment linterdisciplinarité on trouver ici un contribution déconomiste de sociologue de politologue de démographes et le plurilinguisme le rapport être publier en allemand en français et en anglais afin douvrir et dinternationaliser le débat,44,6.7272727272727275,0.8181818181818182,5,"{'DET': 7, 'NOUN': 13, 'ADP': 9, 'ADJ': 2, 'AUX': 3, 'VERB': 5, 'PUNCT': 11, 'ADV': 3, 'PRON': 1, 'PROPN': 1, 'CCONJ': 3}",11,3,3,0,3,7,1,0,13,0,9,2,5,1,0
1599,Mes plus subtils efforts s'inanisèrent devant le parti pris mutiste du père de Georges.,C2,mon plus subtil effort sinanisèrer devant le parti prendre mutiste de père de georges,14,5.285714285714286,1.0,0,"{'PROPN': 2, 'ADV': 1, 'ADJ': 1, 'NOUN': 4, 'PRON': 1, 'VERB': 2, 'ADP': 3, 'DET': 1, 'PUNCT': 1}",1,1,0,0,0,1,1,0,4,0,3,1,2,2,0
1600,Le restaurant est sur votre gauche,A1,le restaurant être sur votre gauche,6,4.833333333333333,1.0,0,"{'DET': 2, 'NOUN': 2, 'VERB': 1, 'ADP': 1}",0,0,0,0,0,2,0,0,2,0,1,0,1,0,0
1601,"À mi-parcours, il doit souvent faire demi-tour",B2,à miparcour il devoir souvent faire demitour,7,5.857142857142857,1.0,1,"{'NUM': 1, 'NOUN': 1, 'PUNCT': 1, 'PRON': 1, 'VERB': 2, 'ADV': 1, 'DET': 1}",1,1,0,0,0,1,1,1,1,0,0,0,2,0,0
1602,"Bientôt, ce sera au tour des entreprises de bénéficier d'une telle possibilité, qui devrait permettre de collecter et de recycler près de 70 000 tonnes de déchets professionnels.",B2,bientôt ce être au tour de entreprise de bénéficier dune tel possibilité qui devoir permettre de collecter et de recycler près de 70 000 tonne de déchet professionnel,28,5.392857142857143,0.8571428571428571,2,"{'ADV': 2, 'PUNCT': 3, 'PRON': 2, 'AUX': 1, 'ADP': 8, 'NOUN': 5, 'VERB': 5, 'DET': 3, 'ADJ': 2, 'CCONJ': 1}",3,2,1,0,1,3,2,0,5,0,8,2,5,0,0
1603,"En attendant, pour le remplacer, je vous présente notre nouveau cuisinier.",B1,en attendre pour le remplacer je vous présente notre nouveau cuisinier,11,5.818181818181818,1.0,2,"{'ADP': 2, 'NOUN': 3, 'PUNCT': 3, 'DET': 2, 'PRON': 2, 'VERB': 1, 'ADJ': 1}",3,0,0,0,0,2,2,0,3,0,2,1,1,0,0
1604,"Le piment végétarien, que l'on appelle aussi piment végétal, est un incontournable de la cuisine antillaise",C1,le piment végétarien que lon appeler aussi piment végétal être un incontournable de le cuisine antillais,16,5.75,0.9375,2,"{'DET': 3, 'NOUN': 2, 'ADJ': 5, 'PUNCT': 2, 'SCONJ': 1, 'PRON': 2, 'VERB': 1, 'ADV': 1, 'AUX': 1, 'ADP': 1}",2,1,0,0,1,3,2,0,2,0,1,5,1,0,1
1605,Le 24 décembre est le jour du réveillon,B2,le 24 décembre être le jour de réveillon,8,4.0,1.0,0,"{'DET': 2, 'NUM': 1, 'NOUN': 2, 'AUX': 1, 'ADP': 1, 'PROPN': 1}",0,0,0,0,1,2,0,1,2,0,1,0,0,1,0
1606,"Il a fait construire en plus une belle véranda contenant une bibliothèque, pour profiter du soleil et d'une vue sur le jardin",B1,il avoir faire construire en plus un bel véranda contenir un bibliothèque pour profiter de soleil et dune vue sur le jardin,22,4.7272727272727275,0.9545454545454546,1,"{'PRON': 1, 'AUX': 1, 'VERB': 4, 'ADP': 5, 'ADV': 2, 'DET': 4, 'ADJ': 2, 'NOUN': 3, 'PUNCT': 1, 'CCONJ': 1}",1,2,1,0,1,4,1,0,3,0,5,2,4,0,0
1607,"L'engouement pour les potagers s'inscrit dans le mouvement du développement de l'autonomie alimentaire, un mouvement accentué par cette crise du coronavirus.",B2,lengouement pour le potager sinscrit dans le mouvement de développement de lautonomie alimentaire un mouvement accentuer par ce crise de coronavirus,21,6.523809523809524,0.9047619047619048,1,"{'DET': 6, 'NOUN': 8, 'ADP': 6, 'PRON': 1, 'VERB': 2, 'ADJ': 1, 'PUNCT': 2}",2,0,0,0,0,6,1,0,8,0,6,1,2,0,0
1608,Quand je l'ai vu mon coeur s'est mis à battre très fort.,B1,quand je ler voir mon coeur sest mettre à battre très fort,12,3.75,1.0,0,"{'SCONJ': 1, 'PRON': 3, 'AUX': 2, 'VERB': 2, 'DET': 1, 'NOUN': 2, 'ADP': 1, 'ADV': 2, 'PUNCT': 1}",1,2,0,0,2,1,3,0,2,0,1,0,2,0,1
